% ARRF FILE
@RELATION testing

@ATTRIBUTE isArrayByteBase64 {0,1}
@ATTRIBUTE discardWhitespace {0,1}
@ATTRIBUTE isBase64 {0,1}
@ATTRIBUTE encodeBase64Chunked {0,1}
@ATTRIBUTE encodeBase64 {0,1}
@ATTRIBUTE decode {0,1}
@ATTRIBUTE decodeBase64 {0,1}
@ATTRIBUTE encode {0,1}
@ATTRIBUTE compare {0,1}
@ATTRIBUTE discardNonBase64 {0,1}
@ATTRIBUTE decodeHex {0,1}
@ATTRIBUTE encodeHex {0,1}
@ATTRIBUTE handleC {0,1}
@ATTRIBUTE contains {0,1}
@ATTRIBUTE handleCC {0,1}
@ATTRIBUTE handleCH {0,1}
@ATTRIBUTE handleD {0,1}
@ATTRIBUTE handleG {0,1}
@ATTRIBUTE handleGH {0,1}
@ATTRIBUTE handleJ {0,1}
@ATTRIBUTE handleP {0,1}
@ATTRIBUTE handleR {0,1}
@ATTRIBUTE handleS {0,1}
@ATTRIBUTE handleSC {0,1}
@ATTRIBUTE handleT {0,1}
@ATTRIBUTE handleW {0,1}
@ATTRIBUTE handleX {0,1}
@ATTRIBUTE handleZ {0,1}
@ATTRIBUTE conditionC0 {0,1}
@ATTRIBUTE conditionCH0 {0,1}
@ATTRIBUTE conditionCH1 {0,1}
@ATTRIBUTE conditionL0 {0,1}
@ATTRIBUTE conditionM0 {0,1}
@ATTRIBUTE difference {0,1}
@ATTRIBUTE soundex {0,1}
@ATTRIBUTE clean {0,1}
@ATTRIBUTE differenceEncoded {0,1}
@ATTRIBUTE encodeUrl {0,1}
@ATTRIBUTE decodeUrl {0,1}
@ATTRIBUTE getMd5Digest {0,1}
@ATTRIBUTE getDigest {0,1}
@ATTRIBUTE getShaDigest {0,1}
@ATTRIBUTE md5 {0,1}
@ATTRIBUTE md5Hex {0,1}
@ATTRIBUTE sha {0,1}
@ATTRIBUTE shaHex {0,1}
@ATTRIBUTE toAsciiBytes {0,1}
@ATTRIBUTE toAsciiChars {0,1}
@ATTRIBUTE fromAscii {0,1}
@ATTRIBUTE toByteArray {0,1}
@ATTRIBUTE toAsciiString {0,1}
@ATTRIBUTE toDigit {0,1}
@ATTRIBUTE doEncoding {0,1}
@ATTRIBUTE doDecoding {0,1}
@ATTRIBUTE encodeQuotedPrintable {0,1}
@ATTRIBUTE decodeQuotedPrintable {0,1}
@ATTRIBUTE isWhiteSpace {0,1}
@ATTRIBUTE containsBase64Byte {0,1}
@ATTRIBUTE encodeBase64String {0,1}
@ATTRIBUTE newStringUtf8 {0,1}
@ATTRIBUTE encodeBase64URLSafe {0,1}
@ATTRIBUTE encodeBase64URLSafeString {0,1}
@ATTRIBUTE getBytesUtf8 {0,1}
@ATTRIBUTE getEncodeLength {0,1}
@ATTRIBUTE encodeToString {0,1}
@ATTRIBUTE decodeInteger {0,1}
@ATTRIBUTE encodeInteger {0,1}
@ATTRIBUTE toIntegerBytes {0,1}
@ATTRIBUTE isEmpty {0,1}
@ATTRIBUTE encodeHexString {0,1}
@ATTRIBUTE getBytesUnchecked {0,1}
@ATTRIBUTE getBytesIso8859_1 {0,1}
@ATTRIBUTE getBytesUsAscii {0,1}
@ATTRIBUTE getBytesUtf16 {0,1}
@ATTRIBUTE getBytesUtf16Be {0,1}
@ATTRIBUTE getBytesUtf16Le {0,1}
@ATTRIBUTE newIllegalStateException {0,1}
@ATTRIBUTE newString {0,1}
@ATTRIBUTE newStringIso8859_1 {0,1}
@ATTRIBUTE newStringUsAscii {0,1}
@ATTRIBUTE newStringUtf16 {0,1}
@ATTRIBUTE newStringUtf16Be {0,1}
@ATTRIBUTE newStringUtf16Le {0,1}
@ATTRIBUTE getSha256Digest {0,1}
@ATTRIBUTE getSha384Digest {0,1}
@ATTRIBUTE getSha512Digest {0,1}
@ATTRIBUTE digest {0,1}
@ATTRIBUTE sha256 {0,1}
@ATTRIBUTE sha256Hex {0,1}
@ATTRIBUTE sha384 {0,1}
@ATTRIBUTE sha384Hex {0,1}
@ATTRIBUTE sha512 {0,1}
@ATTRIBUTE sha512Hex {0,1}
@ATTRIBUTE digit16 {0,1}
@ATTRIBUTE encodeText {0,1}
@ATTRIBUTE decodeText {0,1}

@ATTRIBUTE class{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95}

@DATA

% isArrayByteBase64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
% encodeBase64Chunked
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
% encodeBase64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
% decode
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
% encode
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
% compare
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
% decodeHex
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
% handleC
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
% handleCC
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
% handleCH
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
% handleD
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
% handleG
